NAME,TRAINER,AGE,DATE,RaceID,SESSION,CONDITIONS,W_TIME,WEIGHT,BOX,BREAK,TURN1,LF1,TURN2,LF2,FINISH,LENGTHS,TIME,CLASS,COMMENT,DAYS_REST
AJN SUGAR LILY,PURO ORO,2,2021-05-09,ID20210509E10,E,F,31.12,53.0,6,8,5,0.0,5,0.0,5,-11.0,31.9,D,"Same Pace, Mk",0
AJN SUGAR LILY,PURO ORO,2,2021-05-13,ID20210513E6,E,F,31.61,53.5,2,6,6,0.0,6,0.0,7,-10.5,32.35,D,Tired On Mk,4
AJN SUGAR LILY,PURO ORO,2,2021-05-17,ID20210517E3,E,F,30.88,52.5,6,8,7,0.0,7,0.0,7,-17.5,32.09,D,"No Real Menace, Mk",4
AJN SUGAR LILY,PURO ORO,2,2021-05-23,ID20210523E2,E,F,31.63,54.0,3,3,2,0.0,2,0.0,2,-6.0,32.04,TE,Even Pace To Place,3
AJN SUGAR LILY,PURO ORO,2,2021-05-29,ID20210529E1,E,F,31.07,52.0,8,5,3,0.0,2,0.0,2,-4.0,31.36,TE,Hard Race To Place,3
AJN SUGAR LILY,PURO ORO,2,2021-06-01,ID20210601E1,E,F,31.18,54.0,6,2,1,1.5,1,2.5,2,-1.0,31.25,TE,Led Till 2nd Place,3
AJN SUGAR LILY,PURO ORO,2,2021-06-15,ID20210615E6,E,F,30.9,52.0,5,4,4,0.0,5,0.0,8,-15.0,31.95,D,Decline On Stretch,3
AJN SUGAR LILY,PURO ORO,2,2021-06-20,ID20210620A11,A,F,31.21,63.5,2,3,1,2.0,1,2.0,1,0.5,31.21,D,"Early Command, Won",5
AJN SUGAR LILY,PURO ORO,2,2021-06-27,ID20210627E7,E,F,31.02,53.5,3,4,4,0.0,4,0.0,4,-11.0,31.8,C,"Same Pace, Mdtk",3
AJN SUGAR LILY,PURO ORO,2,2021-07-02,ID20210702E5,E,F,31.4,54.0,6,6,5,0.0,3,0.0,3,-2.0,31.53,C,"Pressing Stretch, O",5
AJN SUGAR LILY,PURO ORO,2,2021-07-05,ID20210705E7,E,F,30.81,53.5,3,6,7,0.0,6,0.0,7,-12.0,31.66,C,"Never Figured, Mk",3
AJN SUGAR LILY,PURO ORO,2,2021-07-09,ID20210709E6,E,F,31.0,53.0,5,8,8,0.0,8,0.0,8,-17.0,32.2,D,Tired On Mk,4
AJN SUGAR LILY,PURO ORO,2,2021-07-13,ID20210713E3,E,F,31.29,54.0,5,3,1,2.0,1,3.0,2,-0.5,31.33,D,"Caught At Wire, Ins",4
AJN SUGAR LILY,PURO ORO,2,2021-07-18,ID20210718A3,A,F,31.74,53.5,1,1,1,5.0,1,5.0,1,2.5,31.74,D,"Wire To Wire, Won",5
AJN SUGAR LILY,PURO ORO,2,2021-07-20,ID20210720E8,E,F,31.03,52.5,6,5,5,0.0,5,0.0,5,-5.5,31.4,C,"Even Effort, Mk",2
AJN SUGAR LILY,PURO ORO,2,2021-07-25,ID20210725E10,E,F,31.13,52.5,2,4,4,0.0,5,0.0,5,-3.5,31.39,C,"Faded On, Mdtk",5
AJN SUGAR LILY,PURO ORO,2,2021-07-29,ID20210729E6,E,F,31.65,53.5,6,3,2,0.0,1,2.0,1,3.0,31.65,C,2nd Turn Command,4
ALL ABOUT ME NOW,NEWPORT,2,2021-02-23,ID20210223E9,E,F,30.61,63.5,6,8,7,0.0,7,0.0,7,-12.5,31.5,A,"Never Figured, Ins",3
ALL ABOUT ME NOW,NEWPORT,2,2021-02-28,ID20210228A7,A,F,31.14,64.0,4,5,4,0.0,3,0.0,3,-5.0,31.48,SB,Hard Race To Show,5
ALL ABOUT ME NOW,NEWPORT,2,2021-03-03,ID20210303E7,E,F,30.67,63.5,5,4,6,0.0,7,0.0,7,-12.5,31.55,B,"Never Figured, Ins",3
ALL ABOUT ME NOW,NEWPORT,2,2021-03-16,ID20210316E7,E,F,30.48,63.0,7,6,5,0.0,7,0.0,6,-10.5,31.22,B,"Many Changes, Ins",2
ALL ABOUT ME NOW,NEWPORT,2,2021-03-20,ID20210320A8,A,F,31.04,62.0,8,5,3,0.0,3,0.0,3,-5.0,31.4,B,Same Race To Show,4
ALL ABOUT ME NOW,NEWPORT,2,2021-03-23,ID20210323E5,E,F,30.63,63.0,3,2,3,0.0,3,0.0,3,-14.0,31.61,SB,Even Pace To Show,3
ALL ABOUT ME NOW,NEWPORT,2,2021-03-28,ID20210328A7,A,F,30.62,62.5,3,8,8,0.0,8,0.0,8,-10.0,31.31,B,"Never Figured, Ins",5
ALL ABOUT ME NOW,NEWPORT,2,2021-03-31,ID20210331E8,E,F,30.77,63.0,5,2,7,0.0,7,0.0,7,-12.0,31.6,B,"Fast Decline, Inside",3
ALL ABOUT ME NOW,NEWPORT,2,2021-04-04,ID20210404E8,E,F,30.96,62.5,8,7,6,0.0,6,0.0,6,-13.0,31.86,B,"Even Pace, Inside",4
ALL ABOUT ME NOW,NEWPORT,2,2021-04-10,ID20210410A4,A,F,30.61,63.0,6,4,5,0.0,6,0.0,5,-11.0,31.37,C,"No Real Menace, Ins",6
ALL ABOUT ME NOW,NEWPORT,2,2021-04-13,ID20210413E6,E,F,31.03,64.5,7,5,6,0.0,6,0.0,7,-10.5,31.77,C,"No A Factor, Mdtk",3
ALL ABOUT ME NOW,NEWPORT,2,2021-05-23,ID20210523E10,E,F,31.63,64.0,1,3,1,1.0,1,3.0,1,5.5,31.63,D,"Early Command, Won",3
ALL ABOUT ME NOW,NEWPORT,2,2021-06-03,ID20210603E7,E,F,31.03,64.0,1,6,7,0.0,7,0.0,5,-12.0,31.86,C,"Late Gain, Inside",4
ALL ABOUT ME NOW,NEWPORT,2,2021-06-10,ID20210610E6,E,F,31.38,63.0,1,7,6,0.0,5,0.0,5,-8.0,31.94,D,"Late Gain, Inside",4
ALL ABOUT ME NOW,NEWPORT,2,2021-06-13,ID20210613E10,E,F,31.05,64.0,1,4,8,0.0,8,0.0,7,-15.5,32.15,D,"Never In It, Inside",3
ALL ABOUT ME NOW,NEWPORT,2,2021-06-17,ID20210617E3,E,F,31.29,62.5,2,1,1,3.0,2,0.0,2,-5.5,31.67,D,Saved 2nd Place,4
ALL ABOUT ME NOW,NEWPORT,2,2021-06-20,ID20210620E3,E,F,31.23,62.5,6,2,3,0.0,3,0.0,4,-2.5,31.42,D,Weakened On Stretch,3
ALL ABOUT ME NOW,NEWPORT,2,2021-06-25,ID20210625E2,E,F,30.88,62.0,2,8,8,0.0,8,0.0,7,-12.0,31.72,D,"No Real Menace, Ins",5
ALL ABOUT ME NOW,NEWPORT,2,2021-06-28,ID20210628E10,E,F,30.61,62.0,8,6,7,0.0,7,0.0,7,-19.5,31.97,D,"No Real Menace, Ins",3
ALL ABOUT ME NOW,NEWPORT,2,2021-07-02,ID20210702E3,E,F,31.31,63.5,3,4,6,0.0,6,0.0,6,-8.5,31.92,D,"Same Pace, Inside",4
ALL ABOUT ME NOW,NEWPORT,2,2021-07-06,ID20210706A1,A,F,31.16,63.5,3,3,4,0.0,4,0.0,3,-10.5,31.88,TE,"Up For Show, Inside",4
ALL ABOUT ME NOW,NEWPORT,2,2021-07-10,ID20210710A1,A,F,30.81,63.0,3,4,5,0.0,5,0.0,5,-10.0,31.52,TE,"Never Varied, Inside",4
ALL ABOUT ME NOW,NEWPORT,2,2021-07-13,ID20210713A1,A,F,31.1,62.5,8,4,3,0.0,1,3.0,1,8.0,31.1,E,2nd Turn Command,3
ALL ABOUT ME NOW,NEWPORT,2,2021-07-17,ID20210717A3,A,F,30.82,63.5,7,4,4,0.0,5,0.0,5,-7.0,31.3,D,Gave On Inside,4
ALL ABOUT ME NOW,NEWPORT,2,2021-07-20,ID20210720A11,A,F,31.02,62.0,5,3,3,0.0,3,0.0,1,0.1,31.02,D,"Won By A Nose, Ins",3
ALL ABOUT ME NOW,NEWPORT,2,2021-07-24,ID20210724E6,E,F,30.65,63.5,7,6,7,0.0,7,0.0,7,-10.5,31.4,C,"Not A Factor, Inside",4
ALL ABOUT ME NOW,NEWPORT,2,2021-07-27,ID20210727E6,E,F,31.12,62.5,4,1,3,0.0,3,0.0,3,-3.0,31.32,C,Even Pace To Show,3
ALL OR ALMOSTALL,NEWPORT,3,2020-12-12,ID20201212E7,E,F,30.55,57.0,3,7,8,0.0,8,0.0,8,-16.5,31.7,SA,"Stayed Last, Mdtk",5
ALL OR ALMOSTALL,NEWPORT,3,2020-12-25,ID20201225A4,A,F,30.52,58.5,6,2,1,1.5,1,3.5,1,5.5,30.52,A,"Early Command, Won",9
ALL OR ALMOSTALL,NEWPORT,3,2020-12-28,ID20201228E4,E,F,30.54,58.5,7,2,2,0.0,2,0.0,1,1.0,30.54,A,"Up In Stretch, Won",3
ALL OR ALMOSTALL,NEWPORT,3,2021-01-08,ID20210108E9,E,F,30.66,56.5,7,6,7,0.0,5,0.0,3,-5.5,31.05,A,"Drove To Show, Mk",5
ALL OR ALMOSTALL,NEWPORT,3,2021-02-07,ID20210207E4,E,F,31.13,58.0,1,2,6,0.0,7,0.0,7,-9.5,31.79,SA,"Fast Decline, Inside",30
ALL OR ALMOSTALL,NEWPORT,3,2021-02-20,ID20210220A5,A,F,30.9,58.0,7,2,2,0.0,2,0.0,1,0.1,30.9,SB,"Won By A Nose, Ins",5
ALL OR ALMOSTALL,NEWPORT,3,2021-02-24,ID20210224E4,E,F,30.91,57.0,4,5,7,0.0,7,0.0,8,-11.5,31.73,A,"Never In It, Inside",4
ALL OR ALMOSTALL,NEWPORT,3,2021-03-05,ID20210305E7,E,F,30.61,57.0,3,6,3,0.0,3,0.0,2,-1.5,30.72,SB,"Up For Place, Out",3
ALL OR ALMOSTALL,NEWPORT,3,2021-03-19,ID20210319E5,E,F,30.82,56.0,5,6,6,0.0,6,0.0,4,-3.0,31.02,SB,"Good Effort, Mk",4
ALL OR ALMOSTALL,NEWPORT,3,2021-03-23,ID20210323A5,A,F,30.92,56.5,5,6,6,0.0,7,0.0,8,-13.5,31.86,SB,"Never In It, Mdtk",4
ALL OR ALMOSTALL,NEWPORT,3,2021-03-30,ID20210330E5,E,F,31.02,56.0,6,2,1,3.0,1,2.5,1,1.0,31.02,C,"Early Command, Won",3
ALL OR ALMOSTALL,NEWPORT,3,2021-04-24,ID20210424A7,A,F,31.28,56.0,8,1,1,2.0,1,3.0,1,0.5,31.28,C,"Just Lasted, Won",10
ALL OR ALMOSTALL,NEWPORT,3,2021-04-27,ID20210427A5,A,F,30.9,56.5,2,4,7,0.0,7,0.0,7,-8.0,31.47,B,"Fast Decline, Inside",3
ALL OR ALMOSTALL,NEWPORT,3,2021-05-01,ID20210501A5,A,F,30.79,58.5,8,2,2,0.0,1,3.0,1,4.0,30.79,B,2nd Turn Command,4
ALL OR ALMOSTALL,NEWPORT,3,2021-07-03,ID20210703A4,A,F,31.61,58.5,3,8,4,0.0,4,0.0,3,-3.5,31.85,A,Good Race To Show,63
ALL OR ALMOSTALL,NEWPORT,3,2021-07-06,ID20210706E4,E,F,31.04,58.0,7,6,7,0.0,7,0.0,7,-6.5,31.49,A,"Not A Factor, Mdtk",3
ALL OR ALMOSTALL,NEWPORT,3,2021-07-10,ID20210710E4,E,F,30.61,57.0,2,1,2,0.0,2,0.0,2,-2.0,30.74,A,"Second Best, Mdtk",4
ALL OR ALMOSTALL,NEWPORT,3,2021-07-13,ID20210713A9,A,F,30.35,56.0,1,8,8,0.0,8,0.0,8,-19.5,31.71,A,"Never Figured, Out",3
ALL OR ALMOSTALL,NEWPORT,3,2021-07-22,ID20210722E9,E,F,31.24,56.5,4,5,6,0.0,7,0.0,6,-4.5,31.56,A,"No Real Menace, Mdtk",9
ALL OR ALMOSTALL,NEWPORT,4,2021-07-26,ID20210726E4,E,F,30.56,56.0,5,6,8,0.0,6,0.0,6,-11.5,31.37,B,"No Real Menace, Ins",4
ALL OR ALMOSTALL,NEWPORT,4,2021-07-31,ID20210731A5,A,F,30.48,56.0,6,7,8,0.0,8,0.0,7,-13.5,31.43,B,"Never In It, Mdtk",5
ANDREW BOGUT,CORRECAMINOS,2,2021-04-02,ID20210402E4,E,F,30.24,70.0,7,1,1,4.0,1,4.0,1,2.0,30.24,A,"Coast To Coast, Won",4
ANDREW BOGUT,CORRECAMINOS,2,2021-04-05,ID20210405E9,E,F,30.59,71.0,5,5,7,0.0,8,0.0,8,-17.5,31.81,A,Outrun 2nd Turn,3
ANDREW BOGUT,CORRECAMINOS,2,2021-04-09,ID20210409E4,E,F,30.46,70.5,1,8,6,0.0,6,0.0,8,-18.5,31.75,A,"Remained Back, Ins",4
ANDREW BOGUT,CORRECAMINOS,2,2021-06-26,ID20210626A4,A,F,30.5,70.0,1,1,1,1.5,2,0.0,5,-12.5,31.38,SA,Weakened On Stretch,78
ANDREW BOGUT,CORRECAMINOS,2,2021-06-29,ID20210629A8,A,F,31.03,72.0,7,2,1,2.5,1,0.5,4,-2.0,31.17,B,"Faded On, Inside",3
ANDREW BOGUT,CORRECAMINOS,2,2021-07-03,ID20210703E8,E,F,31.49,71.0,5,1,1,1.5,3,0.0,5,-7.5,32.01,B,"Early Speed, Gave",4
ANDREW BOGUT,CORRECAMINOS,2,2021-07-07,ID20210707E5,E,F,30.93,70.5,7,2,2,0.0,2,0.0,4,-2.0,31.07,B,"Gave Some, Inside",4
ANDREW BOGUT,CORRECAMINOS,2,2021-07-11,ID20210711A5,A,F,31.19,71.5,4,1,1,4.0,1,4.0,1,1.0,31.19,C,"Box To Wire, Inside",4
ANDREW BOGUT,CORRECAMINOS,2,2021-07-14,ID20210714E4,E,F,30.75,71.0,8,1,1,4.0,1,3.0,2,-5.5,31.15,B,"Led Till Stretch,2nd",3
ANDREW BOGUT,CORRECAMINOS,2,2021-07-18,ID20210718E4,E,F,31.6,70.5,3,2,2,0.0,2,0.0,5,-5.0,31.95,B,"Tired Stretch, Ins",4
ANDREW BOGUT,CORRECAMINOS,2,2021-07-21,ID20210721E8,E,F,30.87,70.0,2,2,1,3.0,1,3.0,2,-1.5,30.97,B,"Led Till Stretch,2nd",3
ANDREW BOGUT,CORRECAMINOS,2,2021-07-25,ID20210725E4,E,F,30.93,72.0,1,1,1,2.0,1,2.5,1,4.0,30.93,B,"Box To Wire, Inside",4
ANDREW BOGUT,CORRECAMINOS,2,2021-07-28,ID20210728E9,E,F,30.84,70.5,6,4,8,0.0,8,0.0,8,-22.0,32.39,A,"Fast Decline, Inside",3
ANSLEY,NEWPORT,3,2020-11-08,ID20201108E6,E,F,31.16,58.0,6,2,1,0.5,2,0.0,4,-3.0,31.37,SB,"Gave Some, Inside",4
ANSLEY,NEWPORT,3,2020-11-21,ID20201121E5,E,F,30.65,59.0,7,2,1,3.0,1,3.5,1,2.0,30.65,SB,Grabbed Early Led,4
ANSLEY,NEWPORT,3,2020-12-05,ID20201205E7,E,F,30.59,59.0,8,5,6,0.0,7,0.0,7,-10.0,31.29,SA,"No Real Effort, Ins",4
ANSLEY,NEWPORT,3,2020-12-16,ID20201216E5,E,F,30.55,60.0,8,5,7,0.0,7,0.0,7,-14.0,31.54,SB,"Not Prominent, Ins",4
ANSLEY,NEWPORT,3,2021-03-05,ID20210305E8,E,F,31.14,60.0,8,2,2,0.0,2,0.0,5,-3.0,31.34,SC,Weakened On Stretch,5
ANSLEY,NEWPORT,3,2021-04-02,ID20210402E5,E,F,30.48,60.0,4,1,1,2.0,1,0.5,2,-3.5,30.71,B,Led Till 2nd Place,4
ANSLEY,NEWPORT,3,2021-04-09,ID20210409E5,E,F,30.35,60.0,6,4,5,0.0,5,0.0,5,-15.5,31.44,B,"Same Effort, Inside",4
ANSLEY,NEWPORT,3,2021-04-22,ID20210422E10,E,F,30.66,59.5,3,1,1,3.0,1,3.5,1,6.0,30.66,SC,"Led All The Race, In",4
ANSLEY,NEWPORT,3,2021-04-25,ID20210425E8,E,F,31.09,59.0,2,1,1,2.0,2,0.0,5,-2.0,31.24,SB,"Early Speed, Gave",3
ANSLEY,NEWPORT,3,2021-04-30,ID20210430E5,E,F,30.93,60.0,4,1,1,3.0,1,3.0,1,1.5,30.93,B,"Led All Race, Inside",5
ANSLEY,NEWPORT,3,2021-05-04,ID20210504E9,E,F,30.59,59.0,8,4,3,0.0,4,0.0,5,-9.5,31.27,SA,"Faded On, Iniside",4
ANSLEY,NEWPORT,3,2021-05-13,ID20210513E9,E,F,31.11,60.0,4,1,1,3.0,1,2.0,3,-3.5,31.35,A,"Led Till Stretch, In",4
ANSLEY,NEWPORT,3,2021-05-17,ID20210517E9,E,F,30.52,59.5,4,4,4,0.0,4,0.0,5,-14.0,31.51,A,Gave On Inside,4
ANSLEY,NEWPORT,3,2021-05-22,ID20210522A8,A,F,31.3,60.0,8,1,1,4.5,1,3.0,3,-2.5,31.47,SB,Led Till 2nd Turn,5
ANSLEY,NEWPORT,3,2021-05-25,ID20210525A5,A,F,30.79,60.0,7,2,2,0.0,2,0.0,3,-2.0,30.94,B,"Saved Show, Inside",3
ANSLEY,NEWPORT,3,2021-05-30,ID20210530A8,A,F,31.28,59.0,6,2,1,3.0,1,2.5,2,-1.0,31.36,B,"Led Till Stretch,2nd",5
ANSLEY,NEWPORT,3,2021-06-03,ID20210603E4,E,F,31.8,60.0,5,1,1,0.5,3,0.0,3,-3.5,32.03,B,"Saved Show, Mk",4
ANSLEY,NEWPORT,3,2021-06-06,ID20210606E4,E,F,30.73,60.0,3,1,2,0.0,2,0.0,2,-7.5,31.26,B,"Second Best, Inside",3
ANSLEY,NEWPORT,3,2021-06-10,ID20210610E4,E,F,30.86,60.0,8,2,2,0.0,2,0.0,3,-9.0,31.48,B,"Saved Show, Inside",4
ANSLEY,NEWPORT,3,2021-06-15,ID20210615A5,A,F,30.86,60.0,3,3,2,0.0,2,0.0,4,-3.5,31.09,B,"Faded On, Inside",5
ANSLEY,NEWPORT,3,2021-06-19,ID20210619A8,A,F,30.99,60.5,6,1,1,5.0,1,4.0,1,0.5,30.99,SB,"Just Lasted, Won",4
ANSLEY,NEWPORT,3,2021-06-22,ID20210622E4,E,F,30.28,60.0,4,8,7,0.0,7,0.0,8,-20.5,31.7,SA,"Never Figured, Ins",3
ANSLEY,NEWPORT,3,2021-06-27,ID20210627E9,E,F,30.73,60.0,7,4,6,0.0,7,0.0,8,-13.5,31.66,A,"Never In It, Inside",5
ANSLEY,NEWPORT,3,2021-07-03,ID20210703A4,A,F,31.61,59.0,8,2,1,4.0,1,2.0,2,-3.5,31.84,A,Led Till 2nd Turn,6
ANSLEY,NEWPORT,3,2021-07-06,ID20210706A4,A,F,30.81,60.0,1,2,2,0.0,2,0.0,5,-6.5,31.26,A,"Tired On, Inside",3
ANSLEY,NEWPORT,3,2021-07-10,ID20210710A9,A,F,30.63,60.0,1,1,1,2.0,1,1.5,2,-3.0,30.83,A,"Led Till Stretch,2nd",4
ANSLEY,NEWPORT,3,2021-07-13,ID20210713E4,E,F,31.02,60.0,6,1,1,2.0,1,0.5,4,-8.0,31.57,A,Weakened On Stretch,3
ANSLEY,NEWPORT,3,2021-07-17,ID20210717E9,E,F,30.8,67.5,6,8,8,0.0,8,0.0,8,-13.5,31.75,A,"Never In It, Inside",4
ANSLEY,NEWPORT,3,2021-07-20,ID20210720E4,E,F,30.47,58.5,5,4,5,0.0,5,0.0,5,-12.5,31.33,A,"Same Pace, Inside",3
ANSLEY,NEWPORT,3,2021-07-24,ID20210724E8,E,F,30.5,58.0,5,1,5,0.0,7,0.0,8,-13.5,31.46,B,"Not Prominent, Ins",4
ANSLEY,NEWPORT,3,2021-07-27,ID20210727A8,A,F,31.02,60.0,1,1,3,0.0,3,0.0,3,-7.0,31.51,SB,Even Pace To Show,3
ANSLEY,NEWPORT,3,2021-07-31,ID20210731A5,A,F,30.48,60.0,7,6,4,0.0,6,0.0,8,-15.5,31.57,B,"Not A Factor, Inside",4
ARCANA,NEWPORT,3,2021-01-30,ID20210130A6,A,F,30.86,66.0,6,5,5,0.0,3,0.0,3,-1.0,30.93,SC,Hard Race To Show,4
ARCANA,NEWPORT,3,2021-03-16,ID20210316E3,E,F,31.22,66.0,1,8,5,0.0,5,0.0,3,-7.5,31.74,D,From Last To Show,3
ARCANA,NEWPORT,3,2021-03-20,ID20210320A6,A,F,31.17,65.5,8,6,5,0.0,4,0.0,4,-3.5,31.42,D,"Gained Some, Inside",4
ARCANA,NEWPORT,3,2021-03-23,ID20210323E3,E,F,30.86,66.0,3,8,8,0.0,8,0.0,8,-16.0,31.99,D,"Stayed Last, Mdtk",3
ARCANA,NEWPORT,3,2021-03-31,ID20210331E3,E,F,31.26,64.5,6,2,2,0.0,2,0.0,1,0.1,31.26,D,"Won By A Nose, Ins",3
ARCANA,NEWPORT,3,2021-04-04,ID20210404A4,A,F,30.8,66.0,4,8,8,0.0,7,0.0,7,-16.5,31.95,C,"No Real Menace, Ins",4
ARCANA,NEWPORT,3,2021-04-07,ID20210407E4,E,F,30.77,65.5,8,8,7,0.0,7,0.0,8,-16.5,31.93,C,"Not A Factor, Inside",3
ARCANA,NEWPORT,3,2021-04-13,ID20210413E3,E,F,31.02,66.0,8,8,8,0.0,7,0.0,6,-8.5,31.6,D,"No Real Menace, Mdtk",3
ARCANA,NEWPORT,3,2021-04-23,ID20210423E10,E,F,30.93,66.0,5,8,7,0.0,7,0.0,5,-7.5,31.45,D,"Late Gain, Inside",5
ARCANA,NEWPORT,3,2021-05-02,ID20210502A3,A,F,30.99,66.5,2,6,6,0.0,5,0.0,4,-8.0,31.55,D,"Good Effort, Inside",3
ARCANA,NEWPORT,3,2021-05-05,ID20210505E2,E,F,31.18,66.0,3,5,3,0.0,3,0.0,3,-4.0,31.47,D,Even Pace To Show,3
ARCANA,NEWPORT,3,2021-05-08,ID20210508A7,A,F,31.41,65.0,2,6,6,0.0,6,0.0,7,-6.5,31.86,D,"No Real Menace, Ins",3
ARCANA,NEWPORT,3,2021-05-11,ID20210511E2,E,F,30.59,66.0,6,5,5,0.0,5,0.0,5,-12.5,31.45,D,"Never Varied, Inside",3
ARCANA,NEWPORT,3,2021-05-18,ID20210518A10,A,F,31.05,66.0,5,7,5,0.0,5,0.0,5,-8.5,31.66,D,"Never Figured, Ins",3
ARCANA,NEWPORT,3,2021-05-25,ID20210525A10,A,F,30.8,65.0,6,5,5,0.0,5,0.0,4,-6.5,31.25,D,"Gained Some, Mdtk",3
ARCANA,NEWPORT,3,2021-06-02,ID20210602E1,E,F,31.06,65.0,1,7,7,0.0,6,0.0,6,-10.0,31.77,TE,"No Real Menace, Mk",4
ARCANA,NEWPORT,3,2021-06-05,ID20210605E2,E,F,31.28,65.0,2,6,4,0.0,5,0.0,4,-5.5,31.68,SE,Just Missed Show,3
ARCANA,NEWPORT,3,2021-06-11,ID20210611E1,E,F,30.77,66.0,3,7,6,0.0,6,0.0,6,-17.5,32.01,E,"Not Prominent, Ins",6
ARCANA,NEWPORT,3,2021-06-19,ID20210619A2,A,F,31.18,66.5,1,6,4,0.0,4,0.0,4,-7.5,31.69,E,"Closest Menace, Mk",4
ARCANA,NEWPORT,3,2021-06-22,ID20210622A2,A,F,30.59,65.0,5,6,5,0.0,5,0.0,3,-13.0,31.5,SE,Hard Race To Show,3
ARCANA,NEWPORT,3,2021-06-26,ID20210626A2,A,F,31.05,65.0,4,2,2,0.0,2,0.0,2,-6.0,31.47,E,"Second Best, Inside",4
ARCANA,NEWPORT,3,2021-06-28,ID20210628E2,E,F,30.74,66.5,1,5,4,0.0,4,0.0,6,-18.0,31.99,E,Gave On Inside,2
ARCANA,NEWPORT,3,2021-07-03,ID20210703A2,A,F,31.96,65.5,1,8,6,0.0,6,0.0,5,-8.5,32.57,E,"Gained Some, Inside",5
ARCANA,NEWPORT,3,2021-07-06,ID20210706E2,E,F,31.59,65.0,4,6,7,0.0,7,0.0,7,-8.0,32.14,E,"Never Figured, Mk",3
ARCANA,NEWPORT,3,2021-07-10,ID20210710A2,A,F,31.22,65.0,1,7,8,0.0,8,0.0,7,-11.0,31.99,E,"Not A Factor, Inside",4
ARCANA,NEWPORT,3,2021-07-13,ID20210713A2,A,F,31.45,65.0,6,8,7,0.0,6,0.0,5,-11.5,32.25,E,"Late Gain, Inside",3
ARCANA,NEWPORT,3,2021-07-17,ID20210717E2,E,F,31.12,66.0,1,7,7,0.0,7,0.0,7,-20.0,32.51,E,"No Real Menace, Mk",4
ARCANA,NEWPORT,3,2021-07-20,ID20210720E2,E,F,31.44,65.0,3,8,8,0.0,8,0.0,8,-11.0,32.22,E,"Never In It, Inside",3
ARLENE AZALEA,PURO ORO,1,2021-07-19,ID20210719E1,E,F,31.17,55.5,3,1,2,0.0,2,0.0,1,1.5,31.17,SM,"Up In Stretch, Won",0
ARLENE AZALEA,PURO ORO,1,2021-07-23,ID20210723E3,E,F,31.21,55.0,2,3,4,0.0,6,0.0,7,-17.5,32.43,D,"Not A Factor, Inside",4
ARLENE AZALEA,PURO ORO,1,2021-07-26,ID20210726E10,E,F,30.75,55.0,2,1,1,2.5,1,3.0,1,6.5,30.75,D,"Box To Wire, Inside",3
ARLENE AZALEA,PURO ORO,1,2021-07-31,ID20210731A4,A,F,30.89,56.0,7,5,7,0.0,7,0.0,6,-8.5,31.49,C,"No Real Menace, Ins",5
ARRIVAL TIME,PURO ORO,3,2021-03-02,ID20210302E7,E,F,30.89,75.0,3,6,4,0.0,2,0.0,2,-1.0,30.97,B,Hard Rac To Place,2
ARRIVAL TIME,PURO ORO,3,2021-03-17,ID20210317E4,E,F,30.99,76.0,4,7,5,0.0,5,0.0,5,-3.5,31.23,A,"Never Varied, Ins",3
ARRIVAL TIME,PURO ORO,3,2021-05-06,ID20210506E9,E,F,30.88,76.5,1,3,3,0.0,3,0.0,3,-6.0,31.3,A,Same Race To Show,50
ARRIVAL TIME,PURO ORO,3,2021-05-09,ID20210509E9,E,F,30.8,76.0,5,5,4,0.0,4,0.0,3,-4.5,31.13,A,"Up For Show, Mk",3
ARRIVAL TIME,PURO ORO,3,2021-05-13,ID20210513E9,E,F,31.11,75.5,1,7,6,0.0,6,0.0,5,-7.5,31.62,A,"Gained Some, Mk",4
ARRIVAL TIME,PURO ORO,3,2021-05-16,ID20210516E4,E,F,30.96,75.0,6,4,2,0.0,2,0.0,2,-0.5,31.01,SA,"Second Best, Inside",3
ARRIVAL TIME,PURO ORO,3,2021-05-24,ID20210524E9,E,F,30.56,76.0,7,4,3,0.0,2,0.0,2,-6.5,31.0,A,Hard Race To Place,4
ARRIVAL TIME,PURO ORO,3,2021-05-27,ID20210527E9,E,F,30.39,75.0,7,7,5,0.0,5,0.0,5,-10.5,31.11,A,"Same Pace, Mk",3
ARRIVAL TIME,PURO ORO,3,2021-07-23,ID20210723E4,E,F,30.53,76.0,6,6,5,0.0,5,0.0,6,-16.5,31.69,A,"Tired On, Mdtk",57
ARRIVAL TIME,PURO ORO,3,2021-07-26,ID20210726E9,E,F,30.53,76.5,8,8,6,0.0,6,0.0,6,-12.5,31.39,A,"Never Figured, Mdtk",3
ARROYO BREEANN,RIO GRANDE,1,2021-07-11,ID20210711A1,A,F,31.57,50.0,2,7,7,0.0,7,0.0,7,-13.5,32.52,M,"Not A Factor, Inside",0
ARROYO BREEANN,RIO GRANDE,1,2021-07-14,ID20210714E1,E,F,31.25,50.0,7,8,8,0.0,7,0.0,7,-13.0,32.15,M,"Never In It, Inside",3
ARROYO BREEANN,RIO GRANDE,1,2021-07-20,ID20210720E1,E,F,31.73,49.5,1,8,8,0.0,8,0.0,8,-28.5,33.74,TM,Fell After Break,3
ARROYO BREEANN,RIO GRANDE,1,2021-07-24,ID20210724E1,E,F,31.55,51.0,5,5,8,0.0,8,0.0,8,-8.5,32.16,TM,"Never In It, Inside",4
